index,text,actual,predicted,actual_int,predicted_int
2802,"b'Let O be the circumcenter and G be the centroid of a triangle ABC. If R and r are the circumcenter and incenter of the triangle, respectively, prove that OG leq sqrt{ R ( R - 2r ) } . Greece'",Geometry,Geometry,2,2
1874,"b'ABC is a triangle, the bisector of angle A meets the circumcircle of triangle ABC in A_1, points B_1 and C_1 are defined similarly. Let AA_1 meet the lines that bisect the two external angles at B and C in A_0. Define B_0 and C_0 similarly. Prove that the area of triangle A_0B_0C_0 = 2 cdot area of hexagon AC_1BA_1CB_1 geq 4 cdot area of triangle ABC.'",Geometry,Geometry,2,2
1877,"b'Let P be a point in the interior of a triangle ABC , and let D, E, F be the point of intersection of the line AP and the side BC of the triangle, of the line BP and the side CA , and of the line CP and the side AB , respectively. Prove that the area of the triangle ABC must be 6 if the area of each of the triangles PFA, PDB and PEC is 1 .'",Geometry,Geometry,2,2
2377,"b'Let ABC be an isosceles triangle with AB = AC. A semi-circle of diameter [EF] with E, F in [BC], is tangent to the sides AB,AC in M, N respectively and AE intersects the semicircle at P. Prove that PF passes through the midpoint of [MN].'",Geometry,Geometry,2,2
2376,"b'ABC is an acute-angled triangle. M is the midpoint of BC and P is the point on AM such that MB = MP. H is the foot of the perpendicular from P to BC. The lines through H perpendicular to PB, PC meet AB, AC respectively at Q, R. Show that BC is tangent to the circle through Q, H, R at H. Original Formulation: For an acute triangle ABC, M is the midpoint of the segment BC, P is a point on the segment AM such that PM = BM, H is the foot of the perpendicular line from P to BC, Q is the point of intersection of segment AB and the line passing through H that is perpendicular to PB, and finally, R is the point of intersection of the segment AC and the line passing through H that is perpendicular to PC. Show that the circumcircle of QHR is tangent to the side BC at point H.'",Geometry,Geometry,2,2
2373,"b'A_0B_0C_0 and A_1B_1C_1 are acute-angled triangles. Describe, and prove, how to construct the triangle ABC with the largest possible area which is circumscribed about A_0B_0C_0 (so BC contains B_0, CA contains B_0, and AB contains C_0) and similar to A_1B_1C_1.'",Geometry,Geometry,2,2
1926,"b'Let ABCDE be a convex pentagon such that AB=BC=CD, angle{EAB}= angle{BCD}, and angle{EDC}= angle{CBA}. Prove that the perpendicular line from E to BC and the line segments AC and BD are concurrent.'",Geometry,Geometry,2,2
2768,"b'Let ABCD be a trapezium inscribed in a circle k with diameter AB. A circle with center B and radius BE,where E is the intersection point of the diagonals AC and BD meets k at points K and L. If the line ,perpendicular to BD at E,intersects CD at M,prove that KM perp DL.'",Geometry,Geometry,2,2
1928,"b'Quadrilateral ABCD is given such that angle DAC = angle CAB = 60^ circ,and AB = BD - AC.Lines AB and CD intersect each other at point E. Prove that angle ADB = 2 angle BEC. Proposed by Iman Maghsoudi'",Geometry,Geometry,2,2
1930,"b'(a) Given a tetrahedron ABCD and its four altitudes (i.e., lines through each vertex, perpendicular to the opposite face), assume that the altitude dropped from D passes through the orthocenter H_4 of triangle ABC. Prove that this altitude DH_4 intersects all the other three altitudes. (b) If we further know that a second altitude, say the one from vertex A to the face BCD, also passes through the orthocenter H_1 of triangle BCD, then prove that all four altitudes are concurrent and each one passes through the orthocenter of the respective triangle.'",Geometry,Geometry,2,2
2002,"b""Let ABC be an acute triangle with orthocenter H. Segments AH and CH intersect segments BC and AB in points A_1 and C_1 respectively. The segments BH and A_1C_1 meet at point D. Let P be the midpoint of the segment BH. Let D' be the reflection of the point D in AC. Prove that quadrilateral APCD' is cyclic. Proposed by Matko Ljulj.""",Geometry,Geometry,2,2
2003,"b'Let ABC be an acute angled triangle satisfying the conditions AB>BC and AC>BC. Denote by O and H the circumcentre and orthocentre, respectively, of the triangle ABC. Suppose that the circumcircle of the triangle AHC intersects the line AB at M different from A, and the circumcircle of the triangle AHB intersects the line AC at N different from A. Prove that the circumcentre of the triangle MNH lies on the line OH.'",Geometry,Geometry,2,2
2284,"b'Let A_1A_2 . . . A_n be a cyclic convex polygon whose circumcenter is strictly in its interior. Let B_1, B_2, ..., B_n be arbitrary points on the sides A_1A_2, A_2A_3, ..., A_nA_1, respectively, other than the vertices. Prove that frac{B_1B_2}{A_1A_3}+ frac{B_2B_3}{A_2A_4}+...+ frac{B_nB_1}{A_nA_2}>1.'",Geometry,Geometry,2,2
2004,"b""Consider the acute-angled triangle ABC. Let X be a point on the side BC, and Y be a point on the side CA. The circle k_1 with diameter AX cuts AC again at E' .The circle k_2 with diameter BY cuts BC again at B'. (i) Let M be the midpoint of XY . Prove that A'M = B'M. (ii) Suppose that k_1 and k_2 meet at P and Q. Prove that the orthocentre of ABC lies on the line PQ.""",Geometry,Geometry,2,2
2005,"b'Consider a cone of revolution with an inscribed sphere tangent to the base of the cone. A cylinder is circumscribed about this sphere so that one of its bases lies in the base of the cone. let V_1 be the volume of the cone and V_2 be the volume of the cylinder. a) Prove that V_1 neq V_2; b) Find the smallest number k for which V_1=kV_2; for this case, construct the angle subtended by a diamter of the base of the cone at the vertex of the cone.'",Geometry,Geometry,2,2
2006,"b'Consider a convex pentagon ABCDE and a variable point X on its side CD. Suppose that points K, L lie on the segment AX such that AB = BK and AE = EL and that the circumcircles of triangles CXK and DXL intersect for the second time at Y . As X varies, prove that all such lines XY pass through a fixed point, or they are all parallel. Proposed by Josef Tkadlec - Czech Republic'",Geometry,Geometry,2,2
2627,"b'Let O be the center of the concentric circles C_1,C_2 of radii 3 and 5 respectively. Let A in C_1, B in C_2 and C point so that triangle ABC is equilateral. Find the maximum length of [OC] .'",Geometry,Geometry,2,2
2283,"b'Let {ABC} be an acute angled triangle whose shortest side is {BC}. Consider a variable point {P} on the side {BC}, and let {D} and {E} be points on {AB} and {AC}, respectively, such that {BD=BP} and {CP=CE}. Prove that, as {P} traces {BC}, the circumcircle of the triangle {ADE} passes through a fixed point.'",Geometry,Geometry,2,2
2282,b'A regular heptagon ABCDEFG is given. The lines AB and CE intersect at P. Find the measure of the angle angle PDG.',Geometry,Geometry,2,2
2009,"b'Four distinct circles C,C_1, C_2, C3 and a line L are given in the plane such that C and L are disjoint and each of the circles C_1, C_2, C_3 touches the other two, as well as C and L. Assuming the radius of C to be 1, determine the distance between its center and L.'",Geometry,Geometry,2,2
2628,"b'In tetrahedron ABCD, vertex D is connected with D_0, the centrod if triangle ABC. Line parallel to DD_0 are drawn through A,B and C. These lines intersect the planes BCD, CAD and ABD in points A_2, B_1, and C_1, respectively. Prove that the volume of ABCD is one third the volume of A_1B_1C_1D_0. Is the result if point D_o is selected anywhere within triangle ABC?'",Geometry,Geometry,2,2
2280,"b'Let AB and CD be chords in a circle of center O with A , B , C , D distinct , and with the lines AB and CD meeting at a right angle at point E. Let also M and N be the midpoints of AC and BD respectively . If MN bot OE , prove that AD parallel BC.'",Geometry,Geometry,2,2
2015,"b'Let ABC be an acute-angled triangle with AB < AC. Tangent to its circumcircle Omega at A intersects the line BC at D. Let G be the centroid of triangle ABC and let AG meet Omega again at H neq A. Suppose the line DG intersects the lines AB and AC at E and F, respectively. Prove that angle EHG = angle GHF.(Slovakia)'",Geometry,Geometry,2,2
2636,"b'Let ABC be an acute-angled triangle. Let L be any line in the plane of the triangle ABC. Denote by u, v, w the lengths of the perpendiculars to L from A, B, C respectively. Prove the inequality u^2 cdot tan A + v^2 cdot tan B + w^2 cdot tan C geq 2 cdot S, where S is the area of the triangle ABC. Determine the lines L for which equality holds.'",Geometry,Geometry,2,2
2638,"b'Find, with proof, the point P in the interior of an acute-angled triangle ABC for which BL^2+CM^2+AN^2 is a minimum, where L,M,N are the feet of the perpendiculars from P to BC,CA,AB respectively. Proposed by United Kingdom.'",Geometry,Geometry,2,2
2019,"b'Let ABC be an acute triangle with circumcenter O. Let D be the foot of the altitude from A to BC and let M be the midpoint of OD. The points O_b and O_c are the circumcenters of triangles AOC and AOB, respectively. If AO=AD, prove that points A, O_b, M and O_c are concyclic. Marin Hristov and Bozhidar Dimitrov, Bulgaria'",Geometry,Geometry,2,2
2275,"b'In an acute triangle ABC the points D,E and F are the feet of the altitudes through A,B and C respectively. The incenters of the triangles AEF and BDF are I_1 and I_2 respectively; the circumcenters of the triangles ACI_1 and BCI_2 are O_1 and O_2 respectively. Prove that I_1I_2 and O_1O_2 are parallel.'",Geometry,Geometry,2,2
2020,"b'Let ABC be an acute triangle. Denote by H and M the orthocenter of ABC and the midpoint of side BC, respectively. Let Y be a point on AC such that YH is perpendicular to MH and let Q be a point on BH such that QA is perpendicular to AM. Let J be the second point of intersection of MQ and the circle with diameter MY. Prove that HJ is perpendicular to AM. (Steve Dinh)'",Geometry,Geometry,2,2
2021,b'Let ABC be an isosceles triangle with AB=AC . Let also omega be a circle of center K tangent to the line AC at C which intersects the segment BC again at H . Prove that HK bot AB .',Geometry,Geometry,2,2
2271,b'a) Do there exist 5 circles in the plane such that every circle passes through centers of exactly 3 circles? b) Do there exist 6 circles in the plane such that every circle passes through centers of exactly 3 circles?',Geometry,Geometry,2,2
2022,"b'You have a triangle, ABC. Draw in the internal angle trisectors. Let the two trisectors closest to AB intersect at D, the two trisectors closest to BC intersect at E, and the two closest to AC at F. Prove that DEF is equilateral.'",Geometry,Geometry,2,2
2025,"b'Let A, B, C, D, E, F, G, H, I be nine points in space such that ABCDE, ABFGH, and GFCDI are each regular pentagons with side length 1. Determine the lengths of the sides of triangle EHI.'",Geometry,Geometry,2,2
2268,"b""ABC is a right-angled triangle, with angle ABC = 90^{ circ}. B' is the reflection of B over AC. M is the midpoint of AC. We choose D on overrightarrow{BM}, such that BD = AC. Prove that B'C is the angle bisector of angle MB'D. NOTE: An important condition not mentioned in the original problem is AB<BC. Otherwise, angle MB'D is not defined or B'C is the external bisector.""",Geometry,Geometry,2,2
1998,b'Let ABCD be a cyclic quadrilateral in which internal angle bisectors angle ABC and angle ADC intersect on diagonal AC. Let M be the midpoint of AC. Line parallel to BC which passes through D cuts BM at E and circle ABCD in F (F neq D ). Prove that BCEF is parallelogram Proposed by Steve Dinh',Geometry,Geometry,2,2
2030,"b'Let I,H,O be the incenter, centroid, and circumcenter of the nonisosceles triangle ABC. Prove that AI parallel HO if and only if angle BAC =120^{ circ}.'",Geometry,Geometry,2,2
2625,"b'M is any point on the side AB of the triangle ABC. r,r_1,r_2 are the radii of the circles inscribed in ABC,AMC,BMC. q is the radius of the circle on the opposite side of AB to C, touching the three sides of AB and the extensions of CA and CB. Similarly, q_1 and q_2. Prove that r_1r_2q=rq_1q_2.'",Geometry,Geometry,2,2
1981,"b'Circles omega_1 and omega_2 intersect each other at points A and B. Point C lies on the tangent line from A to omega_1 such that angle ABC = 90^ circ. Arbitrary line ell passes through C and cuts omega_2 at points P and Q. Lines AP and AQ cut omega_1 for the second time at points X and Z respectively. Let Y be the foot of altitude from A to ell. Prove that points X, Y and Z are collinear. Proposed by Iman Maghsoudi'",Geometry,Geometry,2,2
2333,"b'In triangle ABC, AH is an altitude (H is on BC) and BE is a bisector (E is on AC) . We are given that angle BEA equals 45^o .Prove that angle EHC equals 45^o . (I. Sharygin , Moscow)'",Geometry,Geometry,2,2
2332,"b""Two identically oriented equilateral triangles, ABC with center S and A'B'C, are given in the plane. We also have A' neq S and B' neq S. If M is the midpoint of A'B and N the midpoint of AB', prove that the triangles SB'M and SA'N are similar.""",Geometry,Geometry,2,2
1938,b'Let triangle{ABC} be an acute angled triangle. The circle with diameter AB intersects the sides AC and BC at points E and F respectively. The tangents drawn to the circle through E and F intersect at P. Show that P lies on the altitude through the vertex C.',Geometry,Geometry,2,2
1939,b'Do there exist 6 circles in the plane such that every circle passes through centers of exactly 3 other circles? by Morteza Saghafian',Geometry,Geometry,2,2
1945,b'Let ABC be a triangle such that angle ACB=2 angle ABC. Let D be the point on the side BC such that CD=2BD. The segment AD is extended to E so that AD=DE. Prove that angle ECB+180^{ circ }=2 angle EBC.',Geometry,Geometry,2,2
2765,b'Prove that every tetrahedron has a vertex whose three edges have the right lengths to form a triangle.',Geometry,Geometry,2,2
2329,b'(BUL 4) Let M be the point inside the right-angled triangle ABC ( angle C = 90^{ circ}) such that angle MAB = angle MBC = angle MCA = phi. Let Psi be the acute angle between the medians of AC and BC. Prove that frac{ sin( phi+ Psi)}{ sin( phi- Psi)}= 5.',Geometry,Geometry,2,2
2616,"b'Let triangle ABC be a triangle, and let S and T be the midpoints of the sides BC and CA, respectively. Suppose M is the midpoint of the segment ST and the circle omega through A, M and T meets the line AB again at N. The tangents of omega at M and N meet at P. Prove that P lies on BC if and only if the triangle ABC is isosceles with apex at A. Proposed by Reza Kumara, Indonesia'",Geometry,Geometry,2,2
2619,"b""Let ABC be a right angled triangle with angle A = 90^o and AD its altitude. We draw parallel lines from D to the vertical sides of the triangle and we call E, Z their points of intersection with AB and AC respectively. The parallel line from C to EZ intersects the line AB at the point N. Let A' be the symmetric of A with respect to the line EZ and I, K the projections of A' onto AB and AC respectively. If T is the point of intersection of the lines IK and DE, prove that angle NA'T = angle ADT.""",Geometry,Geometry,2,2
2320,"b'Construct a triangle ABC if AC=b, AB=c and angle AMB=w, where M is the midpoint of the segment BC and w<90. Prove that a solution exists if and only if b tan{ dfrac{w}{2}} leq c <b In what case does the equality hold?'",Geometry,Geometry,2,2
2318,"b'Let ABCDEF be a convex hexagon with AB = BC = CD and DE = EF = FA, such that angle BCD = angle EFA = frac { pi}{3}. Suppose G and H are points in the interior of the hexagon such that angle AGB = angle DHE = frac {2 pi}{3}. Prove that AG + GB + GH + DH + HE geq CF.'",Geometry,Geometry,2,2
2317,"b'The tangents at B and A to the circumcircle of an acute angled triangle ABC meet the tangent at C at T and U respectively. AT meets BC at P, and Q is the midpoint of AP; BU meets CA at R, and S is the midpoint of BR. Prove that angle ABQ= angle BAS. Determine, in terms of ratios of side lengths, the triangles for which this angle is a maximum.'",Geometry,Geometry,2,2
1956,"b'Let ABCD be a convex quadrilateral such that your diagonals AC and BD are perpendiculars. Let P be the intersection of AC and BD, let M a midpoint of AB. Prove that the quadrilateral ABCD is cyclic, if and only if, the lines PM and DC are perpendiculars.'",Geometry,Geometry,2,2
1963,"b'Let ABCD be a convex quadrilateral, with angle BAC= angle DAC and M a point inside such that angle MBA= angle MCD and angle MBC= angle MDC. Show that the angle angle ADC is equal to angle BMC or angle AMB.'",Geometry,Geometry,2,2
1964,b'Given a regular nonagon A_1A_2A_3A_4A_5A_6A_7A_8A_9 with side length 1. Diagonals A_3A_7 and A_4A_8 intersect at point P. Find the length of segment P A_1.',Geometry,Geometry,2,2
2308,"b'As shown below, there is a 40 times30 paper with a filled 10 times5 rectangle inside of it. We want to cut out the filled rectangle from the paper using four straight cuts. Each straight cut is a straight line that divides the paper into two pieces, and we keep the piece containing the filled rectangle. The goal is to minimize the total length of the straight cuts. How to achieve this goal, and what is that minimized length? Show the correct cuts and write the final answer. There is no need to prove the answer. Proposed by Morteza Saghafian'",Geometry,Geometry,2,2
2621,b'1. Let ABC be an acute-angled triangle with AB neq AC. The circle with diameter BC intersects the sides AB and AC at M and N respectively. Denote by O the midpoint of the side BC. The bisectors of the angles angle BAC and angle MON intersect at R. Prove that the circumcircles of the triangles BMR and CNR have a common point lying on the side BC.',Geometry,Geometry,2,2
2302,"b'A regular n-gonal truncated pyramid is circumscribed around a sphere. Denote the areas of the base and the lateral surfaces of the pyramid by S_1, S_2, and S, respectively. Let sigma be the area of the polygon whose vertices are the tangential points of the sphere and the lateral faces of the pyramid. Prove that sigma S = 4S_1S_2 cos^2 frac{ pi}{n}.'",Geometry,Geometry,2,2
1967,"b'In right trapezoid {ABCD left(AB parallel CD right)} the angle at vertex B measures {{75}^{{}^ circ }}. Point {H}is the foot of the perpendicular from point {A} to the line {BC}. If {BH=DC} and{AD+AH=8}, find the area of {ABCD}.'",Geometry,Geometry,2,2
1969,b'Consider an isosceles triangle. let R be the radius of its circumscribed circle and r be the radius of its inscribed circle. Prove that the distance d between the centers of these two circle is d= sqrt{R(R-2r)}',Geometry,Geometry,2,2
2299,"b'Let ABCD be a parallelogram with AC=BC. A point P is chosen on the extension of ray AB past B. The circumcircle of ACD meets the segment PD again at Q. The circumcircle of triangle APQ meets the segment PC at R. Prove that lines CD,AQ,BR are concurrent.'",Geometry,Geometry,2,2
2756,"b'Let ABC be a triangle with 90^ circ ne angle A ne 135^ circ. Let D and E be external points to the triangle ABC such that DAB and EAC are isoscele triangles with right angles at D and E. Let F = BE cap CD, and let M and N be the midpoints of BC and DE, respectively. Prove that, if three of the points A, F, M, N are collinear, then all four are collinear.'",Geometry,Geometry,2,2
2753,"b'Convex hexagon A_1A_2A_3A_4A_5A_6 lies in the interior of convex hexagon B_1B_2B_3B_4B_5B_6 such that A_1A_2 parallel B_1B_2, A_2A_3 parallel B_2B_3,..., A_6A_1 parallel B_6B_1. Prove that the areas of simple hexagons A_1B_2A_3B_4A_5B_6 and B_1A_2B_3A_4B_5A_6 are equal. (A simple hexagon is a hexagon which does not intersect itself.) Proposed by Hirad Aalipanah - Mahdi Etesamifard'",Geometry,Geometry,2,2
1985,"b'A regular tetrahedron A_1B_1C_1D_1 is inscribed in a regular tetrahedron ABCD, where A_1 lies in the plane BCD, B_1 in the plane ACD, etc. Prove that A_1B_1 ge frac{ AB}{3}.'",Geometry,Geometry,2,2
1706,"b'There are 2017 mutually external circles drawn on a blackboard, such that no two are tangent and no three share a common tangent. A tangent segment is a line segment that is a common tangent to two circles, starting at one tangent point and ending at the other one. Luciano is drawing tangent segments on the blackboard, one at a time, so that no tangent segment intersects any other circles or previously drawn tangent segments. Luciano keeps drawing tangent segments until no more can be drawn. Find all possible numbers of tangent segments when Luciano stops drawing.'",Geometry,Geometry,2,2
1438,"b'Let ABC be a triangle. The circle omega_A through A is tangent to line BC at B. The circle omega_C through C is tangent to line AB at B. Let omega_A and omega_C meet again at D. Let M be the midpoint of line segment [BC], and let E be the intersection of lines MD and AC. Show that E lies on omega_A.'",Geometry,Geometry,2,2
1198,"b'In a given triangle ABC, O is its circumcenter, D is the midpoint of AB and E is the centroid of the triangle ACD. Show that the lines CD and OE are perpendicular if and only if AB=AC.'",Geometry,Geometry,2,2
297,"b'Let A_1A_2 ldots A_n be a convex polygon, n geq 4. Prove that A_1A_2 ldots A_n is cyclic if and only if to each vertex A_j one can assign a pair (b_j, c_j) of real numbers, j = 1, 2, ldots, n, so that A_iA_j = b_jc_i - b_ic_j for all i, j with 1 leq i < j leq n.'",Geometry,Geometry,2,2
514,"b'Let H be the orthocenter of the triangle ABC. Let M and N be the midpoints of the sides AB and AC, respectively. Assume that H lies inside the quadrilateral BMNC and that the circumcircles of triangles BMH and CNH are tangent to each other. The line through H parallel to BC intersects the circumcircles of the triangles BMH and CNH in the points K and L, respectively. Let F be the intersection point of MK and NL and let J be the incenter of triangle MHN. Prove that F J = F A.'",Geometry,Geometry,2,2
1211,"b'C is a point on the semicircle diameter AB, between A and B. D is the foot of the perpendicular from C to AB. The circle K_1 is the incircle of ABC, the circle K_2 touches CD,DA and the semicircle, the circle K_3 touches CD,DB and the semicircle. Prove that K_1,K_2 and K_3 have another common tangent apart from AB.'",Geometry,Geometry,2,2
1217,b'Let ABCD be a square with incircle Gamma. Let M be the midpoint of the segment [CD]. Let P neq B be a point on the segment [AB]. Let E neq M be the point on Gamma such that (DP) and (EM) are parallel. The lines (CP) and (AD) meet each other at F. Prove that the line (EF) is tangent to Gamma',Geometry,Geometry,2,2
1218,"b'Let ABC be a right triangle with angle B=90^{ circ}. Point D lies on the line CB such that B is between D and C. Let E be the midpoint of AD and let F be the seconf intersection point of the circumcircle of triangle ACD and the circumcircle of triangle BDE. Prove that as D varies, the line EF passes through a fixed point.'",Geometry,Geometry,2,2
820,"b'The incircle of a scalene triangle ABC touches the sides BC, CA, and AB at points D, E, and F, respectively. Triangles APE and AQF are constructed outside the triangle so that AP =PE, AQ=QF, angle APE= angle ACB, text{ and } angle AQF = angle ABC.Let M be the midpoint of BC. Find angle QMP in terms of the angles of the triangle ABC. Iran, Shayan Talaei'",Geometry,Geometry,2,2
1223,"b'All faces of the tetrahedron ABCD are acute-angled. Take a point X in the interior of the segment AB, and similarly Y in BC, Z in CD and T in AD. a.) If angle DAB+ angle BCD ne angle CDA+ angle ABC, then prove none of the closed paths XYZTX has minimal length; b.) If angle DAB+ angle BCD= angle CDA+ angle ABC, then there are infinitely many shortest paths XYZTX, each with length 2AC sin k, where 2k= angle BAC+ angle CAD+ angle DAB.'",Geometry,Geometry,2,2
1224,"b'Let ABCDEF be a convex hexagon such that angle A = angle C = angle E and angle B = angle D = angle F and the (interior) angle bisectors of angle A, ~ angle C, and angle E are concurrent. Prove that the (interior) angle bisectors of angle B, ~ angle D, and angle F must also be concurrent. Note that angle A = angle FAB. The other interior angles of the hexagon are similarly described.'",Geometry,Geometry,2,2
293,"b'Consider the isosceles right triangle ABC with angle BAC = 90^ circ. Let ell be the line passing through B and the midpoint of side AC. Let Gamma be the circumference with diameter AB. The line ell and the circumference Gamma meet at point P, different from B. Show that the circumference passing through A, C and P is tangent to line BC at C.'",Geometry,Geometry,2,2
1225,"b'The side lengths of a parallelogram are a, b and diagonals have lengths x and y. Knowing that ab = frac{xy}{2}, show that left( a,b right)= left( frac{x}{ sqrt{2}}, frac{y}{ sqrt{2}} right) or left( a,b right)= left( frac{y}{ sqrt{2}}, frac{x}{ sqrt{2}} right).'",Geometry,Geometry,2,2
1226,b'Assign to each side b of a convex polygon P the maximum area of a triangle that has b as a side and is contained in P. Show that the sum of the areas assigned to the sides of P is at least twice the area of P.',Geometry,Geometry,2,2
815,b'Let ABC be a triangle with angle C=60^ circ and AC<BC. The point D lies on the side BC and satisfies BD=AC. The side AC is extended to the point E where AC=CE. Prove that AB=DE.',Geometry,Geometry,2,2
288,"b'Let O be the circumcenter of triangle ABC. Arbitrary points M and N lie on the sides AC and BC, respectively. Points P and Q lie in the same half-plane as point C with respect to the line MN, and satisfy triangle CMN sim triangle PAN sim triangle QMB (in this exact order). Prove that OP=OQ. Proposed by Medeubek Kungozhin, Kazakhstan'",Geometry,Geometry,2,2
1230,"b'Let ABC be a scalene triangle with I be its incenter. The incircle touches BC, CA, AB at D, E, F, respectively. Y, Z are the midpoints of DF, DE respectively, and S, V are the intersections of lines YZ and BC, AD, respectively. T is the second intersection of odot(ABC) and AS. K is the foot from I to AT. Prove that KV is parallel to DT. Proposed by ltf0501'",Geometry,Geometry,2,2
1231,"b'Given is a cyclic quadrilateral ABCD. Points K, L, M, N lying on sides AB, BC, CD, DA, respectively, satisfy angle ADK= angle BCK, angle BAL= angle CDL, angle CBM = angle DAM, angle DCN = angle ABN. Prove that lines KM and LN are perpendicular.'",Geometry,Geometry,2,2
528,"b""As shown in the following figure, a heart is a shape consist of three semicircles with diameters AB, BC and AC such that B is midpoint of the segment AC. A heart omega is given. Call a pair (P, P') bisector if P and P' lie on omega and bisect its perimeter. Let (P, P') and (Q,Q') be bisector pairs. Tangents at points P, P', Q, and Q' to omega construct a convex quadrilateral XYZT. If the quadrilateral XYZT is inscribed in a circle, find the angle between lines PP' and QQ'. https://cdn.artofproblemsolving.com/attachments/3/c/8216889594bbb504372d8cddfac73b9f56e74c.png Proposed by Mahdi Etesamifard - Iran""",Geometry,Geometry,2,2
811,"b'Let ABC be a triangle and let D, E are points on its circumscribed circle, such that D lies on arc AB, E lies on arc AC (smaller arcs) and BD parallel CE . Let the point F be the intersection of the lines DA and CE, and the intersection of the lines EA and BD is G. Let P be the second intersection of the circumscribed circles of vartriangle ABG and vartriangle ACF. Prove that the line AP passes through the mid point of the side BC.'",Geometry,Geometry,2,2
1234,"b'Let ABCDEF be a convex hexagon of area 1, whose opposite sides are parallel. The lines AB, CD and EF meet in pairs to determine the vertices of a triangle. Similarly, the lines BC, DE and FA meet in pairs to determine the vertices of another triangle. Show that the area of at least one of these two triangles is at least 3/2.'",Geometry,Geometry,2,2
1235,"b'Let ABC be a triangle with angle BAC neq 90^{ circ}. Let O be the circumcenter of the triangle ABC and Gamma be the circumcircle of the triangle BOC. Suppose that Gamma intersects the line segment AB at P different from B, and the line segment AC at Q different from C. Let ON be the diameter of the circle Gamma. Prove that the quadrilateral APNQ is a parallelogram.'",Geometry,Geometry,2,2
1238,"b'Let triangle{ABC} be a scalene triangle with incentre I and circumcircle omega. Lines AI, BI, CI intersect omega for the second time at points D, E, F, respectively. The parallel lines from I to the sides BC, AC, AB intersect EF, DF, DE at points K, L, M, respectively. Prove that the points K, L, M are collinear. (Cyprus)'",Geometry,Geometry,2,2
529,b'Radius of the circle omega_A with centre at vertex A of a triangle triangle{ABC} is equal to the radius of the excircle tangent to BC. The circles omega_B and omega_C are defined similarly. Prove that if two of these circles are tangent then every two of them are tangent to each other. (L. Emelyanov)',Geometry,Geometry,2,2
1241,"b'A regular n-gon A_1A_2A_3 cdots A_k cdots A_n inscribed in a circle of radius R is given. If S is a point on the circle, calculate T = sum^n_{k=1} SA^2_k.'",Geometry,Geometry,2,2
1243,"b'A point P lies in the interior of the triangle ABC. The lines AP, BP, and CP intersect BC, CA, and AB at points D, E, and F, respectively. Prove that if two of the quadrilaterals ABDE, BCEF, CAFD, AEPF, BFPD, and CDPE are concyclic, then all six are concyclic.'",Geometry,Geometry,2,2
1247,b'Is it possible to select 100 points on a circle so that there are exactly 1000 right triangles with the vertices at selected points? Sergey Dvoryaninov',Geometry,Geometry,2,2
532,"b'A triangle ABC has sides BC = a, CA = b, AB = c with a < b < c and area S. Determine the largest number u and the least number v such that, for every point P inside triangle ABC, the inequality u le PD + PE + PF le v holds, where D,E, F are the intersection points of AP,BP,CP with the opposite sides.'",Geometry,Geometry,2,2
1248,"b'Let A, B, C, D be four points in the plane, with C and D on the same side of the line AB, such that AC cdot BD = AD cdot BC and angle ADB = 90^{ circ}+ angle ACB. Find the ratio frac{AB cdot CD}{AC cdot BD}, and prove that the circumcircles of the triangles ACD and BCD are orthogonal. (Intersecting circles are said to be orthogonal if at either common point their tangents are perpendicuar. Thus, proving that the circumcircles of the triangles ACD and BCD are orthogonal is equivalent to proving that the tangents to the circumcircles of the triangles ACD and BCD at the point C are perpendicular.)'",Geometry,Geometry,2,2
276,"b'Let ABC be an acute triangle with AC > AB > BC. The perpendicular bisectors of AC and AB cut line BC at D and E respectively. Let P and Q be points on lines AC and AB respectively, both different from A, such that AB = BP and AC = CQ, and let K be the intersection of lines EP and DQ. Let M be the midpoint of BC. Show that angle DKA = angle EKM.'",Geometry,Geometry,2,2
509,b'A convex quadrilateral ABCD has perpendicular diagonals. The perpendicular bisectors of the sides AB and CD meet at a unique point P inside ABCD. Prove that the quadrilateral ABCD is cyclic if and only if triangles ABP and CDP have equal areas.',Geometry,Geometry,2,2
1207,"b'An acute triangle ABC is given. Points A_1 and A_2 are taken on the side BC (with A_2 between A_1 and C), B_1 and B_2 on the side AC (with B_2 between B_1 and A), and C_1 and C_2 on the side AB (with C_2 between C_1 and B) so that angle AA_1A_2 = angle AA_2A_1 = angle BB_1B_2 = angle BB_2B_1 = angle CC_1C_2 = angle CC_2C_1. The lines AA_1,BB_1, and CC_1 bound a triangle, and the lines AA_2,BB_2, and CC_2 bound a second triangle. Prove that all six vertices of these two triangles lie on a single circle.'",Geometry,Geometry,2,2
1206,"b'Let ABC be a triangle with angle ABC neq 90^ circ, and AB its shortest side. Let H be the orthocenter of ABC. Let Gamma be the circle with center B and radius BA. Let D be the second point where the line CA meets Gamma. Let E be the second point where Gamma meets the circumcircle of the triangle BCD. Let F be the intersection point of the lines DE and BH. Prove that the line BD is tangent to the circumcircle of the triangle DFH.'",Geometry,Geometry,2,2
1205,"b'let H the orthocenter of the triangle ABC pass two lines l_1 and l_2 through H such that l_1 bot l_2 we have l_1 cap BC = D and l_1 cap AB = Z also l_2 cap BC = E and l_2 cap AC = X like this picture pass a line d_1 through D parallel to AC and another line d_2 through E parallel to AB let d_1 cap d_2 = Y prove X , Y and Z are on a same line'",Geometry,Geometry,2,2
