id_key,no,contest_category,contest_name,year,link,pdf,post_rendered,post_canonical,label,score,level
3562,2,International Contest,apmo,2019_apmo,https://artofproblemsolving.com/community/c890289_2019_apmo,https://artofproblemsolving.com/downloads/printable_post_collections/890289,"Let <img src=""//latex.artofproblemsolving.com/f/5/0/f5047d1e0cbb50ec208923a22cd517c55100fa7b.png"" class=""latex"" alt=""$m$"" width=""15"" height=""8""> be a fixed positive integer. The infinite sequence <img src=""//latex.artofproblemsolving.com/b/d/0/bd0b6705bee70c7694cc95ff662f6c0b13c90dd7.png"" class=""latex"" alt=""$\{a_n\}_{n\geq 1}$"" style=""vertical-align: -5px"" width=""60"" height=""19""> is defined in the following way: <img src=""//latex.artofproblemsolving.com/1/a/b/1ab39d761413804680d26d972381f028001562f5.png"" class=""latex"" alt=""$a_1$"" style=""vertical-align: -2px"" width=""15"" height=""10""> is a positive integer, and for every integer <img src=""//latex.artofproblemsolving.com/9/c/c/9ccd696a5d0cbab8337ceb8a4cdfa202a54a6eae.png"" class=""latex"" alt=""$n\geq 1$"" style=""vertical-align: -2px"" width=""43"" height=""14""> we have<br>
<img src=""//latex.artofproblemsolving.com/f/6/f/f6ff91c3601aad4777fbd1e1d23980c9781fb64b.png"" class=""latexcenter"" alt=""$$a_{n+1} = \begin{cases}a_n^2+2^m &amp; \text{if } a_n< 2^m \\ a_n/2 &amp;\text{if } a_n\geq 2^m\end{cases}$$"" width=""231"" height=""53"">For each <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/f/5/0/f5047d1e0cbb50ec208923a22cd517c55100fa7b.png"" class=""latex"" alt=""$m$"" width=""15"" height=""8"">,</span> determine all possible values of <img src=""//latex.artofproblemsolving.com/1/a/b/1ab39d761413804680d26d972381f028001562f5.png"" class=""latex"" alt=""$a_1$"" style=""vertical-align: -2px"" width=""15"" height=""10""> such that every term in the sequence is an integer.","Let $m$ be a fixed positive integer. The infinite sequence $\{a_n\}_{n\geq 1}$ is defined in the following way: $a_1$ is a positive integer, and for every integer $n\geq 1$ we have $$a_{n+1} = \begin{cases}a_n^2+2^m & \text{if } a_n< 2^m \\ a_n/2 &\text{if } a_n\geq 2^m\end{cases}$$For each $m$, determine all possible values of $a_1$ such that every term in the sequence is an integer.",Number Theory,5.642857142857142,Medium
3563,3,International Contest,apmo,2019_apmo,https://artofproblemsolving.com/community/c890289_2019_apmo,https://artofproblemsolving.com/downloads/printable_post_collections/890289,"Let <img src=""//latex.artofproblemsolving.com/e/2/a/e2a559986ed5a0ffc5654bd367c29dfc92913c36.png"" class=""latex"" alt=""$ABC$"" width=""42"" height=""13""> be a scalene triangle with circumcircle <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/9/1/3/913e49ea63c6c130bb8d9d1c3556b052ecc404f8.png"" class=""latex"" alt=""$\Gamma$"" style=""vertical-align: 0px"" width=""11"" height=""13"">.</span> Let <img src=""//latex.artofproblemsolving.com/5/d/1/5d1e4485dc90c450e8c76826516c1b2ccb8fce16.png"" class=""latex"" alt=""$M$"" width=""19"" height=""12""> be the midpoint of <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/6/c/5/6c52a41dcbd739f1d026c5d4f181438b75b76976.png"" class=""latex"" alt=""$BC$"" width=""28"" height=""12"">.</span> A variable point <img src=""//latex.artofproblemsolving.com/4/b/4/4b4cade9ca8a2c8311fafcf040bc5b15ca507f52.png"" class=""latex"" alt=""$P$"" width=""14"" height=""12""> is selected in the line segment <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/e/7/3/e73bc78b745edf7fe1e55dbfc3d914190faf5015.png"" class=""latex"" alt=""$AM$"" width=""32"" height=""13"">.</span> The circumcircles of triangles <img src=""//latex.artofproblemsolving.com/3/5/b/35bfc294ecdeb7a7d38513fa3d1852da2c6e4bd1.png"" class=""latex"" alt=""$BPM$"" width=""48"" height=""12""> and <img src=""//latex.artofproblemsolving.com/b/2/9/b29cd0c61e2966269468c93003d3c4a8d8e43743.png"" class=""latex"" alt=""$CPM$"" width=""47"" height=""12""> intersect <img src=""//latex.artofproblemsolving.com/9/1/3/913e49ea63c6c130bb8d9d1c3556b052ecc404f8.png"" class=""latex"" alt=""$\Gamma$"" style=""vertical-align: 0px"" width=""11"" height=""13""> again at points <img src=""//latex.artofproblemsolving.com/9/f/f/9ffb448918db29f2a72f8f87f421b3b3cad18f95.png"" class=""latex"" alt=""$D$"" width=""15"" height=""12""> and <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/f/a/2/fa2fa899f0afb05d6837885523503a2d4df434f9.png"" class=""latex"" alt=""$E$"" width=""14"" height=""12"">,</span> respectively. The lines <img src=""//latex.artofproblemsolving.com/7/8/3/783d500281f8f46167dff3b071c543d42150e67f.png"" class=""latex"" alt=""$DP$"" width=""29"" height=""12""> and <img src=""//latex.artofproblemsolving.com/f/0/6/f06175de06075b060abdf04ebd2ecfe88e58fc97.png"" class=""latex"" alt=""$EP$"" width=""28"" height=""12""> intersect (a second time) the circumcircles to triangles <img src=""//latex.artofproblemsolving.com/b/2/9/b29cd0c61e2966269468c93003d3c4a8d8e43743.png"" class=""latex"" alt=""$CPM$"" width=""47"" height=""12""> and <img src=""//latex.artofproblemsolving.com/3/5/b/35bfc294ecdeb7a7d38513fa3d1852da2c6e4bd1.png"" class=""latex"" alt=""$BPM$"" width=""48"" height=""12""> at <img src=""//latex.artofproblemsolving.com/6/a/4/6a47ca0fe7cb276abc022af6ac88ddae1a9d6894.png"" class=""latex"" alt=""$X$"" width=""15"" height=""12""> and <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/c/e/5/ce58e4af225c93d08606c26554caaa5ae32edeba.png"" class=""latex"" alt=""$Y$"" width=""14"" height=""12"">,</span> respectively. Prove that as <img src=""//latex.artofproblemsolving.com/4/b/4/4b4cade9ca8a2c8311fafcf040bc5b15ca507f52.png"" class=""latex"" alt=""$P$"" width=""14"" height=""12""> varies, the circumcircle of <img src=""//latex.artofproblemsolving.com/5/8/8/588f748c9951c8d48fe883cf0320704e0a6e52a1.png"" class=""latex"" alt=""$\triangle AXY$"" width=""60"" height=""13""> passes through a fixed point <img src=""//latex.artofproblemsolving.com/2/5/5/2554b6496c3b678897e9b060ef00aa9f0a7d7ece.png"" class=""latex"" alt=""$T$"" width=""13"" height=""12""> distinct from <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/0/1/9/019e9892786e493964e145e7c5cf7b700314e53b.png"" class=""latex"" alt=""$A$"" width=""13"" height=""13"">.</span>","Let $ABC$ be a scalene triangle with circumcircle $\Gamma$. Let $M$ be the midpoint of $BC$. A variable point $P$ is selected in the line segment $AM$. The circumcircles of triangles $BPM$ and $CPM$ intersect $\Gamma$ again at points $D$ and $E$, respectively. The lines $DP$ and $EP$ intersect (a second time) the circumcircles to triangles $CPM$ and $BPM$ at $X$ and $Y$, respectively. Prove that as $P$ varies, the circumcircle of $\triangle AXY$ passes through a fixed point $T$ distinct from $A$.",Geometry,7.185714285714287,Hard
3564,4,International Contest,apmo,2019_apmo,https://artofproblemsolving.com/community/c890289_2019_apmo,https://artofproblemsolving.com/downloads/printable_post_collections/890289,"Consider a <img src=""//latex.artofproblemsolving.com/e/c/4/ec41ff3534c9e3468a5fe506d408f5f869b5f3b0.png"" class=""latex"" alt=""$2018 \times 2019$"" style=""vertical-align: 0px"" width=""94"" height=""13""> board with integers in each unit square. Two unit squares are said to be neighbours if they share a common edge. In each turn, you choose some unit squares. Then for each chosen unit square the average of all its neighbours is calculated. Finally, after these calculations are done, the number in each chosen unit square is replaced by the corresponding average.<br>
Is it always possible to make the numbers in all squares become the same after finitely many turns?","Consider a $2018 \times 2019$ board with integers in each unit square. Two unit squares are said to be neighbours if they share a common edge. In each turn, you choose some unit squares. Then for each chosen unit square the average of all its neighbours is calculated. Finally, after these calculations are done, the number in each chosen unit square is replaced by the corresponding average. Is it always possible to make the numbers in all squares become the same after finitely many turns?",Combinatorics,9.399999999999999,Very Hard
3565,5,International Contest,apmo,2019_apmo,https://artofproblemsolving.com/community/c890289_2019_apmo,https://artofproblemsolving.com/downloads/printable_post_collections/890289,"Determine all the functions <img src=""//latex.artofproblemsolving.com/8/a/e/8ae169fd68c16cfc56d448be56b22c5f7f202e85.png"" class=""latex"" alt=""$f : \mathbb{R} \to \mathbb{R}$"" style=""vertical-align: -3px"" width=""79"" height=""16""> such that<br>
<img src=""//latex.artofproblemsolving.com/0/9/1/091a8f7d2e4fdc4f745a6aeaac663d407025cde5.png"" class=""latexcenter"" alt=""\[ f(x^2 + f(y)) = f(f(x)) + f(y^2) + 2f(xy) \]"" width=""323"" height=""19"">for all real numbers <img src=""//latex.artofproblemsolving.com/2/6/e/26eeb5258ca5099acf8fe96b2a1049c48c89a5e6.png"" class=""latex"" alt=""$x$"" width=""10"" height=""8""> and <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/0/9/2/092e364e1d9d19ad5fffb0b46ef4cc7f2da02c1c.png"" class=""latex"" alt=""$y$"" style=""vertical-align: -3px"" width=""9"" height=""11"">.</span>",Determine all the functions $f : \mathbb{R} \to \mathbb{R}$ such that \[ f(x^2 + f(y)) = f(f(x)) + f(y^2) + 2f(xy) \]for all real numbers $x$ and $y$.,Algebra,9.542857142857143,Very Hard
3566,1,International Contest,apmo,2018_apmo,https://artofproblemsolving.com/community/c674708_2018_apmo,https://artofproblemsolving.com/downloads/printable_post_collections/674708,"Let <img src=""//latex.artofproblemsolving.com/b/1/9/b1902d279ba37d60bdce4e0e987b7cd19d48974e.png"" class=""latex"" alt=""$H$"" width=""16"" height=""12""> be the orthocenter of the triangle <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/e/2/a/e2a559986ed5a0ffc5654bd367c29dfc92913c36.png"" class=""latex"" alt=""$ABC$"" width=""42"" height=""13"">.</span> Let <img src=""//latex.artofproblemsolving.com/5/d/1/5d1e4485dc90c450e8c76826516c1b2ccb8fce16.png"" class=""latex"" alt=""$M$"" width=""19"" height=""12""> and <img src=""//latex.artofproblemsolving.com/f/c/9/fc97ef67268cd4e91bacdf12b8901d7036c9a056.png"" class=""latex"" alt=""$N$"" width=""16"" height=""12""> be the midpoints of the sides <img src=""//latex.artofproblemsolving.com/5/7/e/57ee5125358c0606c9b588580ddfa66f83e607b7.png"" class=""latex"" alt=""$AB$"" width=""27"" height=""13""> and <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/a/1/7/a179ff2638e4799cadd820db205c2beff6299ce9.png"" class=""latex"" alt=""$AC$"" width=""27"" height=""13"">,</span> respectively. Assume that <img src=""//latex.artofproblemsolving.com/b/1/9/b1902d279ba37d60bdce4e0e987b7cd19d48974e.png"" class=""latex"" alt=""$H$"" width=""16"" height=""12""> lies inside the quadrilateral <img src=""//latex.artofproblemsolving.com/3/0/b/30b00bcb5e12048e8a10302fdbd7fd56b91e7b56.png"" class=""latex"" alt=""$BMNC$"" width=""65"" height=""12""> and that the circumcircles of triangles <img src=""//latex.artofproblemsolving.com/c/a/1/ca1f8dc532ed2eef8c730d3152f24e570b93e51f.png"" class=""latex"" alt=""$BMH$"" width=""51"" height=""12""> and <img src=""//latex.artofproblemsolving.com/2/9/4/294e2aea28fd9b70832ec921c9c104f0fdafa08e.png"" class=""latex"" alt=""$CNH$"" width=""47"" height=""12""> are tangent to each other. The line through <img src=""//latex.artofproblemsolving.com/b/1/9/b1902d279ba37d60bdce4e0e987b7cd19d48974e.png"" class=""latex"" alt=""$H$"" width=""16"" height=""12""> parallel to <img src=""//latex.artofproblemsolving.com/6/c/5/6c52a41dcbd739f1d026c5d4f181438b75b76976.png"" class=""latex"" alt=""$BC$"" width=""28"" height=""12""> intersects the circumcircles of the triangles <img src=""//latex.artofproblemsolving.com/c/a/1/ca1f8dc532ed2eef8c730d3152f24e570b93e51f.png"" class=""latex"" alt=""$BMH$"" width=""51"" height=""12""> and <img src=""//latex.artofproblemsolving.com/2/9/4/294e2aea28fd9b70832ec921c9c104f0fdafa08e.png"" class=""latex"" alt=""$CNH$"" width=""47"" height=""12""> in the points <img src=""//latex.artofproblemsolving.com/d/f/b/dfb064112b6c94470339f6571f69d07afc1c024c.png"" class=""latex"" alt=""$K$"" width=""16"" height=""12""> and <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/8/5/9/859ccf4cd60c7bc6b8fa1afc9a42dc811a826d6f.png"" class=""latex"" alt=""$L$"" width=""12"" height=""12"">,</span> respectively. Let <img src=""//latex.artofproblemsolving.com/a/0/5/a055f405829e64a3b70253ab67cb45ed6ed5bb29.png"" class=""latex"" alt=""$F$"" width=""14"" height=""12""> be the intersection point of <img src=""//latex.artofproblemsolving.com/3/5/0/350503b4142c19abeb151a93622b4de560e27171.png"" class=""latex"" alt=""$MK$"" width=""36"" height=""12""> and <img src=""//latex.artofproblemsolving.com/b/e/b/beb5291b88ed134fe5f0f382c4301ba1686f2d77.png"" class=""latex"" alt=""$NL$"" width=""28"" height=""12""> and let <img src=""//latex.artofproblemsolving.com/a/b/b/abb5588023cfa1ac14643e9778699f03eecc57a3.png"" class=""latex"" alt=""$J$"" width=""12"" height=""12""> be the incenter of triangle <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/0/c/8/0c8c850e324335e72cb941b8d5a5d6aca15e98c9.png"" class=""latex"" alt=""$MHN$"" width=""52"" height=""12"">.</span> Prove that <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/3/3/1/331783e48ca021693ae119a97399842e3fbb2216.png"" class=""latex"" alt=""$F J = F A$"" width=""78"" height=""13"">.</span>","Let $H$ be the orthocenter of the triangle $ABC$. Let $M$ and $N$ be the midpoints of the sides $AB$ and $AC$, respectively. Assume that $H$ lies inside the quadrilateral $BMNC$ and that the circumcircles of triangles $BMH$ and $CNH$ are tangent to each other. The line through $H$ parallel to $BC$ intersects the circumcircles of the triangles $BMH$ and $CNH$ in the points $K$ and $L$, respectively. Let $F$ be the intersection point of $MK$ and $NL$ and let $J$ be the incenter of triangle $MHN$. Prove that $F J = F A$.",Geometry,2.4714285714285724,Easy
3567,2,International Contest,apmo,2018_apmo,https://artofproblemsolving.com/community/c674708_2018_apmo,https://artofproblemsolving.com/downloads/printable_post_collections/674708,"Let <img src=""//latex.artofproblemsolving.com/c/9/6/c96dd6ec1dc4ad7520fbdc78fcdbec9edd068d0c.png"" class=""latex"" alt=""$f(x)$"" style=""vertical-align: -4px"" width=""34"" height=""18""> and <img src=""//latex.artofproblemsolving.com/6/5/9/659a6a2610357101d77dbae8eb9bf0b3100c08fd.png"" class=""latex"" alt=""$g(x)$"" style=""vertical-align: -4px"" width=""32"" height=""18""> be given by<br>
<img src=""//latex.artofproblemsolving.com/0/2/2/022dc6f24a61c513b2c8acf661f6a4aefae600a4.png"" class=""latex"" alt=""$f(x) = \frac{1}{x} + \frac{1}{x-2} + \frac{1}{x-4} + \cdots + \frac{1}{x-2018}$"" style=""vertical-align: -13px"" width=""346"" height=""37""><br>
<span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/e/a/a/eaa36bbd7b519cc59406507af6bb8a1afb60f534.png"" class=""latex"" alt=""$g(x) = \frac{1}{x-1} + \frac{1}{x-3} + \frac{1}{x-5} + \cdots + \frac{1}{x-2017}$"" style=""vertical-align: -13px"" width=""376"" height=""37"">.</span><br>
<br>
Prove that <img src=""//latex.artofproblemsolving.com/c/7/e/c7e372c636adb15bde33f485dae095846fb76131.png"" class=""latex"" alt=""$|f(x)-g(x)| >2$"" style=""vertical-align: -4px"" width=""134"" height=""18""> for any non-integer real number <img src=""//latex.artofproblemsolving.com/2/6/e/26eeb5258ca5099acf8fe96b2a1049c48c89a5e6.png"" class=""latex"" alt=""$x$"" width=""10"" height=""8""> satisfying <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/c/d/b/cdb78227c587f6ffa0c5cca8774090653ccf56ff.png"" class=""latex"" alt=""$0 < x < 2018$"" style=""vertical-align: 0px"" width=""103"" height=""13"">.</span>",Let $f(x)$ and $g(x)$ be given by $f(x) = \frac{1}{x} + \frac{1}{x-2} + \frac{1}{x-4} + \cdots + \frac{1}{x-2018}$ $g(x) = \frac{1}{x-1} + \frac{1}{x-3} + \frac{1}{x-5} + \cdots + \frac{1}{x-2017}$.  Prove that $|f(x)-g(x)| >2$ for any non-integer real number $x$ satisfying $0 < x < 2018$.,Algebra,3.185714285714286,Medium
3568,3,International Contest,apmo,2018_apmo,https://artofproblemsolving.com/community/c674708_2018_apmo,https://artofproblemsolving.com/downloads/printable_post_collections/674708,"A collection of <img src=""//latex.artofproblemsolving.com/1/7/4/174fadd07fd54c9afe288e96558c92e0c1da733a.png"" class=""latex"" alt=""$n$"" width=""10"" height=""8""> squares on the plane is called tri-connected if the following criteria are satisfied:<br>
<br>
(i) All the squares are congruent.<br>
(ii) If two squares have a point <img src=""//latex.artofproblemsolving.com/4/b/4/4b4cade9ca8a2c8311fafcf040bc5b15ca507f52.png"" class=""latex"" alt=""$P$"" width=""14"" height=""12""> in common, then <img src=""//latex.artofproblemsolving.com/4/b/4/4b4cade9ca8a2c8311fafcf040bc5b15ca507f52.png"" class=""latex"" alt=""$P$"" width=""14"" height=""12""> is a vertex of each of the squares.<br>
(iii) Each square touches exactly three other squares.<br>
<br>
How many positive integers <img src=""//latex.artofproblemsolving.com/1/7/4/174fadd07fd54c9afe288e96558c92e0c1da733a.png"" class=""latex"" alt=""$n$"" width=""10"" height=""8""> are there with <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/d/8/7/d87cde440ad90be6f2a0d2b34aa27496c80cd709.png"" class=""latex"" alt=""$2018\leq n \leq 3018$"" style=""vertical-align: -2px"" width=""131"" height=""15"">,</span> such that there exists a collection of <img src=""//latex.artofproblemsolving.com/1/7/4/174fadd07fd54c9afe288e96558c92e0c1da733a.png"" class=""latex"" alt=""$n$"" width=""10"" height=""8""> squares that is tri-connected?","A collection of $n$ squares on the plane is called tri-connected if the following criteria are satisfied:  (i) All the squares are congruent. (ii) If two squares have a point $P$ in common, then $P$ is a vertex of each of the squares. (iii) Each square touches exactly three other squares.  How many positive integers $n$ are there with $2018\leq n \leq 3018$, such that there exists a collection of $n$ squares that is tri-connected?",Combinatorics,5.942857142857143,Medium
3569,4,International Contest,apmo,2018_apmo,https://artofproblemsolving.com/community/c674708_2018_apmo,https://artofproblemsolving.com/downloads/printable_post_collections/674708,"Let <img src=""//latex.artofproblemsolving.com/e/2/a/e2a559986ed5a0ffc5654bd367c29dfc92913c36.png"" class=""latex"" alt=""$ABC$"" width=""42"" height=""13""> be an equilateral triangle. From the vertex <img src=""//latex.artofproblemsolving.com/0/1/9/019e9892786e493964e145e7c5cf7b700314e53b.png"" class=""latex"" alt=""$A$"" width=""13"" height=""13""> we draw a ray towards the interior of the triangle such that the ray reaches one of the sides of the triangle. When the ray reaches a side, it then bounces off following the law of reflection, that is, if it arrives with a directed angle <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/1/0/f/10f32377ac67d94f764f12a15ea987e88c85d3e1.png"" class=""latex"" alt=""$\alpha$"" width=""11"" height=""8"">,</span> it leaves with a directed angle <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/7/0/f/70f399be1cf7a3a50450e4e400793e739b87ff73.png"" class=""latex"" alt=""$180^{\circ}-\alpha$"" style=""vertical-align: 0px"" width=""68"" height=""13"">.</span> After <img src=""//latex.artofproblemsolving.com/1/7/4/174fadd07fd54c9afe288e96558c92e0c1da733a.png"" class=""latex"" alt=""$n$"" width=""10"" height=""8""> bounces, the ray returns to <img src=""//latex.artofproblemsolving.com/0/1/9/019e9892786e493964e145e7c5cf7b700314e53b.png"" class=""latex"" alt=""$A$"" width=""13"" height=""13""> without ever landing on any of the other two vertices. Find all possible values of <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/1/7/4/174fadd07fd54c9afe288e96558c92e0c1da733a.png"" class=""latex"" alt=""$n$"" width=""10"" height=""8"">.</span>","Let $ABC$ be an equilateral triangle. From the vertex $A$ we draw a ray towards the interior of the triangle such that the ray reaches one of the sides of the triangle. When the ray reaches a side, it then bounces off following the law of reflection, that is, if it arrives with a directed angle $\alpha$, it leaves with a directed angle $180^{\circ}-\alpha$. After $n$ bounces, the ray returns to $A$ without ever landing on any of the other two vertices. Find all possible values of $n$.",Combinatorics,6.757142857142857,Hard
3570,5,International Contest,apmo,2018_apmo,https://artofproblemsolving.com/community/c674708_2018_apmo,https://artofproblemsolving.com/downloads/printable_post_collections/674708,"Find all polynomials <img src=""//latex.artofproblemsolving.com/6/e/f/6efaaf74e576202fad965134bc49c6a34aac4c30.png"" class=""latex"" alt=""$P(x)$"" style=""vertical-align: -4px"" width=""37"" height=""18""> with integer coefficients such that for all real numbers <img src=""//latex.artofproblemsolving.com/f/3/7/f37bba504894945c07a32f5496d74299a37aa51c.png"" class=""latex"" alt=""$s$"" width=""8"" height=""8""> and <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/e/0/d/e0d2bf360290fd61d1c1557e763f2622363b3d35.png"" class=""latex"" alt=""$t$"" width=""6"" height=""11"">,</span> if <img src=""//latex.artofproblemsolving.com/5/c/6/5c6c83a7ae943a31fe2d2c9cfb0cf967575634e8.png"" class=""latex"" alt=""$P(s)$"" style=""vertical-align: -4px"" width=""35"" height=""18""> and <img src=""//latex.artofproblemsolving.com/d/b/7/db78b95eb8ad3b90e7a653cd85be93e20ec984d9.png"" class=""latex"" alt=""$P(t)$"" style=""vertical-align: -4px"" width=""33"" height=""18""> are both integers, then <img src=""//latex.artofproblemsolving.com/8/7/2/872226a6a6ed19acb4d107372774489097e62a19.png"" class=""latex"" alt=""$P(st)$"" style=""vertical-align: -4px"" width=""41"" height=""18""> is also an integer.","Find all polynomials $P(x)$ with integer coefficients such that for all real numbers $s$ and $t$, if $P(s)$ and $P(t)$ are both integers, then $P(st)$ is also an integer.",Algebra,9.742857142857144,Very Hard
3571,1,International Contest,apmo,2017_apmo,https://artofproblemsolving.com/community/c451627_2017_apmo,https://artofproblemsolving.com/downloads/printable_post_collections/451627,"We call a <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/7/9/0/79069377f91364c2f87a64e5f9f562a091c8a6c1.png"" class=""latex"" alt=""$5$"" width=""8"" height=""12"">-</span>tuple of integers <i>arrangeable</i> if its elements can be labeled <img src=""//latex.artofproblemsolving.com/0/0/c/00cbe98d2864aae78c25b55b49ae5482c8a50e2c.png"" class=""latex"" alt=""$a, b, c, d, e$"" style=""vertical-align: -3px"" width=""75"" height=""16""> in some order so that <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/1/d/d/1ddb2cf85d1b334200d08ad8301b711af1459ed0.png"" class=""latex"" alt=""$a-b+c-d+e=29$"" style=""vertical-align: -1px"" width=""174"" height=""14"">.</span> Determine all <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/5/6/1/5617f6d8def6056c5921630439d64b56cfa519ab.png"" class=""latex"" alt=""$2017$"" style=""vertical-align: 0px"" width=""36"" height=""13"">-</span>tuples of integers <img src=""//latex.artofproblemsolving.com/9/2/0/920c8bcc8be1b637275fefba8c3c6700893fc617.png"" class=""latex"" alt=""$n_1, n_2, . . . , n_{2017}$"" style=""vertical-align: -3px"" width=""113"" height=""11""> such that if we place them in a circle in clockwise order, then any <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/7/9/0/79069377f91364c2f87a64e5f9f562a091c8a6c1.png"" class=""latex"" alt=""$5$"" width=""8"" height=""12"">-</span>tuple of numbers in consecutive positions on the circle is arrangeable.<br>
<br>
<i>Warut Suksompong, Thailand</i>","We call a $5$-tuple of integers arrangeable if its elements can be labeled $a, b, c, d, e$ in some order so that $a-b+c-d+e=29$. Determine all $2017$-tuples of integers $n_1, n_2, . . . , n_{2017}$ such that if we place them in a circle in clockwise order, then any $5$-tuple of numbers in consecutive positions on the circle is arrangeable.  Warut Suksompong, Thailand",Combinatorics,3.7857142857142865,Medium
3572,2,International Contest,apmo,2017_apmo,https://artofproblemsolving.com/community/c451627_2017_apmo,https://artofproblemsolving.com/downloads/printable_post_collections/451627,"Let <img src=""//latex.artofproblemsolving.com/e/2/a/e2a559986ed5a0ffc5654bd367c29dfc92913c36.png"" class=""latex"" alt=""$ABC$"" width=""42"" height=""13""> be a triangle with <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/d/c/d/dcd9a79b499a99a34e164f71a92b0727f50109c2.png"" class=""latex"" alt=""$AB < AC$"" style=""vertical-align: 0px"" width=""80"" height=""13"">.</span> Let <img src=""//latex.artofproblemsolving.com/9/f/f/9ffb448918db29f2a72f8f87f421b3b3cad18f95.png"" class=""latex"" alt=""$D$"" width=""15"" height=""12""> be the intersection point of the internal bisector of angle <img src=""//latex.artofproblemsolving.com/2/e/d/2edcdc0d73ef64ec441f60a3a8dccdbd10aa61a5.png"" class=""latex"" alt=""$BAC$"" width=""42"" height=""13""> and the circumcircle of <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/e/2/a/e2a559986ed5a0ffc5654bd367c29dfc92913c36.png"" class=""latex"" alt=""$ABC$"" width=""42"" height=""13"">.</span> Let <img src=""//latex.artofproblemsolving.com/3/e/a/3ead47fb9fb4a4c273feee398f72ff2a09702b84.png"" class=""latex"" alt=""$Z$"" width=""13"" height=""12""> be the intersection point of the perpendicular bisector of <img src=""//latex.artofproblemsolving.com/a/1/7/a179ff2638e4799cadd820db205c2beff6299ce9.png"" class=""latex"" alt=""$AC$"" width=""27"" height=""13""> with the external bisector of angle <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/2/e/2/2e2c830e136e667485791216de260e10db2c2195.png"" class=""latex"" alt=""$\angle{BAC}$"" width=""55"" height=""13"">.</span> Prove that the midpoint of the segment <img src=""//latex.artofproblemsolving.com/5/7/e/57ee5125358c0606c9b588580ddfa66f83e607b7.png"" class=""latex"" alt=""$AB$"" width=""27"" height=""13""> lies on the circumcircle of triangle <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/8/b/3/8b327f51476187c9d1414c2e8815e8febca40266.png"" class=""latex"" alt=""$ADZ$"" width=""42"" height=""13"">.</span><br>
<br>
<i>Olimpiada de Matemáticas, Nicaragua</i>","Let $ABC$ be a triangle with $AB < AC$. Let $D$ be the intersection point of the internal bisector of angle $BAC$ and the circumcircle of $ABC$. Let $Z$ be the intersection point of the perpendicular bisector of $AC$ with the external bisector of angle $\angle{BAC}$. Prove that the midpoint of the segment $AB$ lies on the circumcircle of triangle $ADZ$.  Olimpiada de Matemáticas, Nicaragua",Geometry,5.5,Medium
